Temperature, Latitude,Longitude, Altitude, Time, Pressure 
--, 44.0, 128.0, 0, 0, Null
--, 44.0, 130.0, 0, 0, Null
--, 44.0, 132.0, 0, 0, Null
--, 44.0, 134.0, 0, 0, Null
8.09508, 44.0, 136.0, 0, 0, Null
8.4138, 44.0, 138.0, 0, 0, Null
8.79636, 44.0, 140.0, 0, 0, Null
8.35888, 44.0, 142.0, 0, 0, Null
--, 44.0, 144.0, 0, 0, Null
5.08712, 44.0, 146.0, 0, 0, Null
4.81155, 44.0, 148.0, 0, 0, Null
4.82273, 44.0, 150.0, 0, 0, Null
4.9535, 44.0, 152.0, 0, 0, Null
5.11172, 44.0, 154.0, 0, 0, Null
5.21094, 44.0, 156.0, 0, 0, Null
5.23661, 44.0, 158.0, 0, 0, Null
5.25812, 44.0, 160.0, 0, 0, Null
5.27742, 44.0, 162.0, 0, 0, Null
5.25452, 44.0, 164.0, 0, 0, Null
5.24233, 44.0, 166.0, 0, 0, Null
5.36271, 44.0, 168.0, 0, 0, Null
5.65667, 44.0, 170.0, 0, 0, Null
6.07585, 44.0, 172.0, 0, 0, Null
6.48377, 44.0, 174.0, 0, 0, Null
6.81295, 44.0, 176.0, 0, 0, Null
7.08159, 44.0, 178.0, 0, 0, Null
7.31435, 44.0, 180.0, 0, 0, Null
7.51603, 44.0, 182.0, 0, 0, Null
7.69594, 44.0, 184.0, 0, 0, Null
7.82772, 44.0, 186.0, 0, 0, Null
7.95024, 44.0, 188.0, 0, 0, Null
8.06312, 44.0, 190.0, 0, 0, Null
8.16722, 44.0, 192.0, 0, 0, Null
8.26773, 44.0, 194.0, 0, 0, Null
8.36226, 44.0, 196.0, 0, 0, Null
8.47783, 44.0, 198.0, 0, 0, Null
8.64111, 44.0, 200.0, 0, 0, Null
8.78156, 44.0, 202.0, 0, 0, Null
8.91597, 44.0, 204.0, 0, 0, Null
9.02524, 44.0, 206.0, 0, 0, Null
9.10081, 44.0, 208.0, 0, 0, Null
9.15783, 44.0, 210.0, 0, 0, Null
9.25001, 44.0, 212.0, 0, 0, Null
9.34781, 44.0, 214.0, 0, 0, Null
9.47602, 44.0, 216.0, 0, 0, Null
9.63666, 44.0, 218.0, 0, 0, Null
9.83221, 44.0, 220.0, 0, 0, Null
10.0514, 44.0, 222.0, 0, 0, Null
10.3178, 44.0, 224.0, 0, 0, Null
10.6456, 44.0, 226.0, 0, 0, Null
11.0052, 44.0, 228.0, 0, 0, Null
11.407, 44.0, 230.0, 0, 0, Null
11.8541, 44.0, 232.0, 0, 0, Null
12.1957, 44.0, 234.0, 0, 0, Null
12.3239, 44.0, 236.0, 0, 0, Null
--, 44.0, 238.0, 0, 0, Null
--, 44.0, 240.0, 0, 0, Null
--, 44.0, 242.0, 0, 0, Null
--, 44.0, 244.0, 0, 0, Null
--, 44.0, 246.0, 0, 0, Null
--, 44.0, 248.0, 0, 0, Null
--, 44.0, 250.0, 0, 0, Null
--, 44.0, 252.0, 0, 0, Null
--, 44.0, 254.0, 0, 0, Null
--, 44.0, 256.0, 0, 0, Null
--, 44.0, 258.0, 0, 0, Null
--, 44.0, 260.0, 0, 0, Null
--, 44.0, 262.0, 0, 0, Null
--, 44.0, 264.0, 0, 0, Null
--, 44.0, 266.0, 0, 0, Null
--, 44.0, 268.0, 0, 0, Null
--, 44.0, 270.0, 0, 0, Null
--, 44.0, 272.0, 0, 0, Null
4.48155, 44.0, 274.0, 0, 0, Null
--, 44.0, 276.0, 0, 0, Null
6.96127, 44.0, 278.0, 0, 0, Null
7.17734, 44.0, 280.0, 0, 0, Null
7.43118, 44.0, 282.0, 0, 0, Null
7.58253, 44.0, 284.0, 0, 0, Null
--, 44.0, 286.0, 0, 0, Null
--, 44.0, 288.0, 0, 0, Null
8.43258, 44.0, 290.0, 0, 0, Null
7.50114, 44.0, 292.0, 0, 0, Null
6.514, 44.0, 294.0, 0, 0, Null
6.08506, 44.0, 296.0, 0, 0, Null
6.23156, 44.0, 298.0, 0, 0, Null
6.55138, 44.0, 300.0, 0, 0, Null
6.91788, 44.0, 302.0, 0, 0, Null
7.14677, 44.0, 304.0, 0, 0, Null
7.02406, 44.0, 306.0, 0, 0, Null
6.60418, 44.0, 308.0, 0, 0, Null
6.67265, 44.0, 310.0, 0, 0, Null
8.0669, 44.0, 312.0, 0, 0, Null
10.6625, 44.0, 314.0, 0, 0, Null
13.2431, 44.0, 316.0, 0, 0, Null
14.7064, 44.0, 318.0, 0, 0, Null
15.0979, 44.0, 320.0, 0, 0, Null
15.1177, 44.0, 322.0, 0, 0, Null
15.1656, 44.0, 324.0, 0, 0, Null
15.2798, 44.0, 326.0, 0, 0, Null
15.3451, 44.0, 328.0, 0, 0, Null
15.3259, 44.0, 330.0, 0, 0, Null
15.2947, 44.0, 332.0, 0, 0, Null
15.304, 44.0, 334.0, 0, 0, Null
15.3153, 44.0, 336.0, 0, 0, Null
15.2928, 44.0, 338.0, 0, 0, Null
15.2613, 44.0, 340.0, 0, 0, Null
15.2455, 44.0, 342.0, 0, 0, Null
15.2194, 44.0, 344.0, 0, 0, Null
15.2089, 44.0, 346.0, 0, 0, Null
15.2089, 44.0, 348.0, 0, 0, Null
15.2114, 44.0, 350.0, 0, 0, Null
15.2106, 44.0, 352.0, 0, 0, Null
15.2517, 44.0, 354.0, 0, 0, Null
15.5182, 44.0, 356.0, 0, 0, Null
15.7325, 44.0, 358.0, 0, 0, Null
--, 46.0, 0.0, 0, 0, Null
--, 46.0, 2.0, 0, 0, Null
--, 46.0, 4.0, 0, 0, Null
--, 46.0, 6.0, 0, 0, Null
--, 46.0, 8.0, 0, 0, Null
--, 46.0, 10.0, 0, 0, Null
--, 46.0, 12.0, 0, 0, Null
18.4604, 46.0, 14.0, 0, 0, Null
--, 46.0, 16.0, 0, 0, Null
--, 46.0, 18.0, 0, 0, Null
--, 46.0, 20.0, 0, 0, Null
--, 46.0, 22.0, 0, 0, Null
--, 46.0, 24.0, 0, 0, Null
--, 46.0, 26.0, 0, 0, Null
--, 46.0, 28.0, 0, 0, Null
14.3534, 46.0, 30.0, 0, 0, Null
14.3676, 46.0, 32.0, 0, 0, Null
--, 46.0, 34.0, 0, 0, Null
14.8644, 46.0, 36.0, 0, 0, Null
15.1538, 46.0, 38.0, 0, 0, Null
--, 46.0, 40.0, 0, 0, Null
--, 46.0, 42.0, 0, 0, Null
--, 46.0, 44.0, 0, 0, Null
--, 46.0, 46.0, 0, 0, Null
14.7858, 46.0, 48.0, 0, 0, Null
14.5386, 46.0, 50.0, 0, 0, Null
13.589, 46.0, 52.0, 0, 0, Null
12.9145, 46.0, 54.0, 0, 0, Null
--, 46.0, 56.0, 0, 0, Null
--, 46.0, 58.0, 0, 0, Null
--, 46.0, 60.0, 0, 0, Null
--, 46.0, 62.0, 0, 0, Null
--, 46.0, 64.0, 0, 0, Null
--, 46.0, 66.0, 0, 0, Null
--, 46.0, 68.0, 0, 0, Null
--, 46.0, 70.0, 0, 0, Null
--, 46.0, 72.0, 0, 0, Null
--, 46.0, 74.0, 0, 0, Null
--, 46.0, 76.0, 0, 0, Null
--, 46.0, 78.0, 0, 0, Null
--, 46.0, 80.0, 0, 0, Null
--, 46.0, 82.0, 0, 0, Null
--, 46.0, 84.0, 0, 0, Null
--, 46.0, 86.0, 0, 0, Null
--, 46.0, 88.0, 0, 0, Null
--, 46.0, 90.0, 0, 0, Null
--, 46.0, 92.0, 0, 0, Null
--, 46.0, 94.0, 0, 0, Null
--, 46.0, 96.0, 0, 0, Null
--, 46.0, 98.0, 0, 0, Null
--, 46.0, 100.0, 0, 0, Null
--, 46.0, 102.0, 0, 0, Null
--, 46.0, 104.0, 0, 0, Null
--, 46.0, 106.0, 0, 0, Null
--, 46.0, 108.0, 0, 0, Null
--, 46.0, 110.0, 0, 0, Null
--, 46.0, 112.0, 0, 0, Null
--, 46.0, 114.0, 0, 0, Null
--, 46.0, 116.0, 0, 0, Null
--, 46.0, 118.0, 0, 0, Null
--, 46.0, 120.0, 0, 0, Null
--, 46.0, 122.0, 0, 0, Null
--, 46.0, 124.0, 0, 0, Null
--, 46.0, 126.0, 0, 0, Null
--, 46.0, 128.0, 0, 0, Null
--, 46.0, 130.0, 0, 0, Null
--, 46.0, 132.0, 0, 0, Null
--, 46.0, 134.0, 0, 0, Null
--, 46.0, 136.0, 0, 0, Null
7.41868, 46.0, 138.0, 0, 0, Null
7.26355, 46.0, 140.0, 0, 0, Null
6.63669, 46.0, 142.0, 0, 0, Null
5.21069, 46.0, 144.0, 0, 0, Null
4.16325, 46.0, 146.0, 0, 0, Null
3.93075, 46.0, 148.0, 0, 0, Null
3.81763, 46.0, 150.0, 0, 0, Null
3.69602, 46.0, 152.0, 0, 0, Null
3.64235, 46.0, 154.0, 0, 0, Null
3.65053, 46.0, 156.0, 0, 0, Null
3.71202, 46.0, 158.0, 0, 0, Null
3.85325, 46.0, 160.0, 0, 0, Null
4.03117, 46.0, 162.0, 0, 0, Null
4.10784, 46.0, 164.0, 0, 0, Null
4.08811, 46.0, 166.0, 0, 0, Null
4.11595, 46.0, 168.0, 0, 0, Null
4.32368, 46.0, 170.0, 0, 0, Null
4.69126, 46.0, 172.0, 0, 0, Null
5.06717, 46.0, 174.0, 0, 0, Null
5.38332, 46.0, 176.0, 0, 0, Null
5.67016, 46.0, 178.0, 0, 0, Null
5.88624, 46.0, 180.0, 0, 0, Null
6.04598, 46.0, 182.0, 0, 0, Null
6.23072, 46.0, 184.0, 0, 0, Null
6.4271, 46.0, 186.0, 0, 0, Null
6.62082, 46.0, 188.0, 0, 0, Null
6.80527, 46.0, 190.0, 0, 0, Null
6.99743, 46.0, 192.0, 0, 0, Null
7.1764, 46.0, 194.0, 0, 0, Null
7.32349, 46.0, 196.0, 0, 0, Null
7.44442, 46.0, 198.0, 0, 0, Null
7.55302, 46.0, 200.0, 0, 0, Null
7.69746, 46.0, 202.0, 0, 0, Null
7.84234, 46.0, 204.0, 0, 0, Null
7.95971, 46.0, 206.0, 0, 0, Null
8.03862, 46.0, 208.0, 0, 0, Null
8.10324, 46.0, 210.0, 0, 0, Null
8.21973, 46.0, 212.0, 0, 0, Null
8.31219, 46.0, 214.0, 0, 0, Null
8.41869, 46.0, 216.0, 0, 0, Null
8.57557, 46.0, 218.0, 0, 0, Null
8.78178, 46.0, 220.0, 0, 0, Null
9.02081, 46.0, 222.0, 0, 0, Null
9.32226, 46.0, 224.0, 0, 0, Null
9.71459, 46.0, 226.0, 0, 0, Null
10.1772, 46.0, 228.0, 0, 0, Null
10.7175, 46.0, 230.0, 0, 0, Null
11.3579, 46.0, 232.0, 0, 0, Null
11.9497, 46.0, 234.0, 0, 0, Null
12.2721, 46.0, 236.0, 0, 0, Null
--, 46.0, 238.0, 0, 0, Null
--, 46.0, 240.0, 0, 0, Null
--, 46.0, 242.0, 0, 0, Null
--, 46.0, 244.0, 0, 0, Null
--, 46.0, 246.0, 0, 0, Null
--, 46.0, 248.0, 0, 0, Null
--, 46.0, 250.0, 0, 0, Null
--, 46.0, 252.0, 0, 0, Null
--, 46.0, 254.0, 0, 0, Null
--, 46.0, 256.0, 0, 0, Null
--, 46.0, 258.0, 0, 0, Null
--, 46.0, 260.0, 0, 0, Null
--, 46.0, 262.0, 0, 0, Null
--, 46.0, 264.0, 0, 0, Null
--, 46.0, 266.0, 0, 0, Null
--, 46.0, 268.0, 0, 0, Null
--, 46.0, 270.0, 0, 0, Null
--, 46.0, 272.0, 0, 0, Null
3.74479, 46.0, 274.0, 0, 0, Null
4.16063, 46.0, 276.0, 0, 0, Null
5.08621, 46.0, 278.0, 0, 0, Null
5.90217, 46.0, 280.0, 0, 0, Null
--, 46.0, 282.0, 0, 0, Null
--, 46.0, 284.0, 0, 0, Null
--, 46.0, 286.0, 0, 0, Null
--, 46.0, 288.0, 0, 0, Null
--, 46.0, 290.0, 0, 0, Null
--, 46.0, 292.0, 0, 0, Null
--, 46.0, 294.0, 0, 0, Null
4.52303, 46.0, 296.0, 0, 0, Null
4.15238, 46.0, 298.0, 0, 0, Null
3.93321, 46.0, 300.0, 0, 0, Null
3.99017, 46.0, 302.0, 0, 0, Null
4.11139, 46.0, 304.0, 0, 0, Null
3.8603, 46.0, 306.0, 0, 0, Null
3.31323, 46.0, 308.0, 0, 0, Null
3.19813, 46.0, 310.0, 0, 0, Null
4.27819, 46.0, 312.0, 0, 0, Null
6.76838, 46.0, 314.0, 0, 0, Null
9.89648, 46.0, 316.0, 0, 0, Null
12.3793, 46.0, 318.0, 0, 0, Null
13.6669, 46.0, 320.0, 0, 0, Null
14.0588, 46.0, 322.0, 0, 0, Null
14.0744, 46.0, 324.0, 0, 0, Null
14.1188, 46.0, 326.0, 0, 0, Null
14.2665, 46.0, 328.0, 0, 0, Null
14.379, 46.0, 330.0, 0, 0, Null
14.4312, 46.0, 332.0, 0, 0, Null
14.4801, 46.0, 334.0, 0, 0, Null
14.5241, 46.0, 336.0, 0, 0, Null
14.5399, 46.0, 338.0, 0, 0, Null
14.5297, 46.0, 340.0, 0, 0, Null
14.5162, 46.0, 342.0, 0, 0, Null
14.5016, 46.0, 344.0, 0, 0, Null
14.4937, 46.0, 346.0, 0, 0, Null
14.4761, 46.0, 348.0, 0, 0, Null
14.4607, 46.0, 350.0, 0, 0, Null
14.4759, 46.0, 352.0, 0, 0, Null
14.5763, 46.0, 354.0, 0, 0, Null
14.7874, 46.0, 356.0, 0, 0, Null
14.9693, 46.0, 358.0, 0, 0, Null
--, 48.0, 0.0, 0, 0, Null
--, 48.0, 2.0, 0, 0, Null
--, 48.0, 4.0, 0, 0, Null
--, 48.0, 6.0, 0, 0, Null
--, 48.0, 8.0, 0, 0, Null
--, 48.0, 10.0, 0, 0, Null
--, 48.0, 12.0, 0, 0, Null
--, 48.0, 14.0, 0, 0, Null
--, 48.0, 16.0, 0, 0, Null
--, 48.0, 18.0, 0, 0, Null
--, 48.0, 20.0, 0, 0, Null
--, 48.0, 22.0, 0, 0, Null
--, 48.0, 24.0, 0, 0, Null
--, 48.0, 26.0, 0, 0, Null
--, 48.0, 28.0, 0, 0, Null
--, 48.0, 30.0, 0, 0, Null
--, 48.0, 32.0, 0, 0, Null
--, 48.0, 34.0, 0, 0, Null
--, 48.0, 36.0, 0, 0, Null
--, 48.0, 38.0, 0, 0, Null
--, 48.0, 40.0, 0, 0, Null
--, 48.0, 42.0, 0, 0, Null
--, 48.0, 44.0, 0, 0, Null
--, 48.0, 46.0, 0, 0, Null
--, 48.0, 48.0, 0, 0, Null
--, 48.0, 50.0, 0, 0, Null
--, 48.0, 52.0, 0, 0, Null
--, 48.0, 54.0, 0, 0, Null
--, 48.0, 56.0, 0, 0, Null
--, 48.0, 58.0, 0, 0, Null
--, 48.0, 60.0, 0, 0, Null
--, 48.0, 62.0, 0, 0, Null
--, 48.0, 64.0, 0, 0, Null
--, 48.0, 66.0, 0, 0, Null
--, 48.0, 68.0, 0, 0, Null
--, 48.0, 70.0, 0, 0, Null
--, 48.0, 72.0, 0, 0, Null
--, 48.0, 74.0, 0, 0, Null
--, 48.0, 76.0, 0, 0, Null
--, 48.0, 78.0, 0, 0, Null
--, 48.0, 80.0, 0, 0, Null
--, 48.0, 82.0, 0, 0, Null
--, 48.0, 84.0, 0, 0, Null
--, 48.0, 86.0, 0, 0, Null
--, 48.0, 88.0, 0, 0, Null
--, 48.0, 90.0, 0, 0, Null
--, 48.0, 92.0, 0, 0, Null
--, 48.0, 94.0, 0, 0, Null
--, 48.0, 96.0, 0, 0, Null
--, 48.0, 98.0, 0, 0, Null
--, 48.0, 100.0, 0, 0, Null
--, 48.0, 102.0, 0, 0, Null
--, 48.0, 104.0, 0, 0, Null
--, 48.0, 106.0, 0, 0, Null
--, 48.0, 108.0, 0, 0, Null
--, 48.0, 110.0, 0, 0, Null
--, 48.0, 112.0, 0, 0, Null
--, 48.0, 114.0, 0, 0, Null
--, 48.0, 116.0, 0, 0, Null
--, 48.0, 118.0, 0, 0, Null
--, 48.0, 120.0, 0, 0, Null
--, 48.0, 122.0, 0, 0, Null
--, 48.0, 124.0, 0, 0, Null
--, 48.0, 126.0, 0, 0, Null
--, 48.0, 128.0, 0, 0, Null
--, 48.0, 130.0, 0, 0, Null
--, 48.0, 132.0, 0, 0, Null
--, 48.0, 134.0, 0, 0, Null
--, 48.0, 136.0, 0, 0, Null
--, 48.0, 138.0, 0, 0, Null
6.03615, 48.0, 140.0, 0, 0, Null
5.203, 48.0, 142.0, 0, 0, Null
4.30631, 48.0, 144.0, 0, 0, Null
3.7667, 48.0, 146.0, 0, 0, Null
3.65326, 48.0, 148.0, 0, 0, Null
3.60361, 48.0, 150.0, 0, 0, Null
3.4372, 48.0, 152.0, 0, 0, Null
3.24169, 48.0, 154.0, 0, 0, Null
3.16205, 48.0, 156.0, 0, 0, Null
3.18155, 48.0, 158.0, 0, 0, Null
3.31941, 48.0, 160.0, 0, 0, Null
3.53053, 48.0, 162.0, 0, 0, Null
3.70709, 48.0, 164.0, 0, 0, Null
3.8178, 48.0, 166.0, 0, 0, Null
3.90842, 48.0, 168.0, 0, 0, Null
4.08157, 48.0, 170.0, 0, 0, Null
4.30836, 48.0, 172.0, 0, 0, Null
4.51516, 48.0, 174.0, 0, 0, Null
4.74734, 48.0, 176.0, 0, 0, Null
4.9706, 48.0, 178.0, 0, 0, Null
5.12691, 48.0, 180.0, 0, 0, Null
5.27617, 48.0, 182.0, 0, 0, Null
5.44823, 48.0, 184.0, 0, 0, Null
5.62046, 48.0, 186.0, 0, 0, Null
5.82668, 48.0, 188.0, 0, 0, Null
6.05044, 48.0, 190.0, 0, 0, Null
6.26008, 48.0, 192.0, 0, 0, Null
6.4323, 48.0, 194.0, 0, 0, Null
6.56807, 48.0, 196.0, 0, 0, Null
6.63823, 48.0, 198.0, 0, 0, Null
6.71657, 48.0, 200.0, 0, 0, Null
6.84327, 48.0, 202.0, 0, 0, Null
6.9955, 48.0, 204.0, 0, 0, Null
7.13543, 48.0, 206.0, 0, 0, Null
7.23212, 48.0, 208.0, 0, 0, Null
7.31934, 48.0, 210.0, 0, 0, Null
7.4558, 48.0, 212.0, 0, 0, Null
7.60394, 48.0, 214.0, 0, 0, Null
7.75246, 48.0, 216.0, 0, 0, Null
7.92945, 48.0, 218.0, 0, 0, Null
8.14263, 48.0, 220.0, 0, 0, Null
8.38439, 48.0, 222.0, 0, 0, Null
8.69309, 48.0, 224.0, 0, 0, Null
9.11205, 48.0, 226.0, 0, 0, Null
9.63652, 48.0, 228.0, 0, 0, Null
10.2646, 48.0, 230.0, 0, 0, Null
11.0001, 48.0, 232.0, 0, 0, Null
11.7115, 48.0, 234.0, 0, 0, Null
12.1423, 48.0, 236.0, 0, 0, Null
--, 48.0, 238.0, 0, 0, Null
--, 48.0, 240.0, 0, 0, Null
--, 48.0, 242.0, 0, 0, Null
--, 48.0, 244.0, 0, 0, Null
--, 48.0, 246.0, 0, 0, Null
--, 48.0, 248.0, 0, 0, Null
--, 48.0, 250.0, 0, 0, Null
--, 48.0, 252.0, 0, 0, Null
--, 48.0, 254.0, 0, 0, Null
--, 48.0, 256.0, 0, 0, Null
--, 48.0, 258.0, 0, 0, Null
--, 48.0, 260.0, 0, 0, Null
--, 48.0, 262.0, 0, 0, Null
--, 48.0, 264.0, 0, 0, Null
--, 48.0, 266.0, 0, 0, Null
--, 48.0, 268.0, 0, 0, Null
2.859, 48.0, 270.0, 0, 0, Null
2.80458, 48.0, 272.0, 0, 0, Null
2.83955, 48.0, 274.0, 0, 0, Null
3.27244, 48.0, 276.0, 0, 0, Null
--, 48.0, 278.0, 0, 0, Null
--, 48.0, 280.0, 0, 0, Null
--, 48.0, 282.0, 0, 0, Null
--, 48.0, 284.0, 0, 0, Null
--, 48.0, 286.0, 0, 0, Null
--, 48.0, 288.0, 0, 0, Null
--, 48.0, 290.0, 0, 0, Null
--, 48.0, 292.0, 0, 0, Null
--, 48.0, 294.0, 0, 0, Null
4.31945, 48.0, 296.0, 0, 0, Null
3.81336, 48.0, 298.0, 0, 0, Null
3.27699, 48.0, 300.0, 0, 0, Null
3.01716, 48.0, 302.0, 0, 0, Null
2.87916, 48.0, 304.0, 0, 0, Null
2.5038, 48.0, 306.0, 0, 0, Null
2.10932, 48.0, 308.0, 0, 0, Null
2.18407, 48.0, 310.0, 0, 0, Null
3.09546, 48.0, 312.0, 0, 0, Null
5.03181, 48.0, 314.0, 0, 0, Null
7.75061, 48.0, 316.0, 0, 0, Null
10.4046, 48.0, 318.0, 0, 0, Null
12.1339, 48.0, 320.0, 0, 0, Null
12.773, 48.0, 322.0, 0, 0, Null
12.7891, 48.0, 324.0, 0, 0, Null
12.8125, 48.0, 326.0, 0, 0, Null
13.0363, 48.0, 328.0, 0, 0, Null
13.2861, 48.0, 330.0, 0, 0, Null
13.4576, 48.0, 332.0, 0, 0, Null
13.5882, 48.0, 334.0, 0, 0, Null
13.7048, 48.0, 336.0, 0, 0, Null
13.8018, 48.0, 338.0, 0, 0, Null
13.8614, 48.0, 340.0, 0, 0, Null
13.8698, 48.0, 342.0, 0, 0, Null
13.8817, 48.0, 344.0, 0, 0, Null
13.8681, 48.0, 346.0, 0, 0, Null
13.824, 48.0, 348.0, 0, 0, Null
13.7445, 48.0, 350.0, 0, 0, Null
13.6495, 48.0, 352.0, 0, 0, Null
13.5787, 48.0, 354.0, 0, 0, Null
13.5302, 48.0, 356.0, 0, 0, Null
13.4682, 48.0, 358.0, 0, 0, Null
--, 50.0, 0.0, 0, 0, Null
--, 50.0, 2.0, 0, 0, Null
--, 50.0, 4.0, 0, 0, Null
--, 50.0, 6.0, 0, 0, Null
--, 50.0, 8.0, 0, 0, Null
--, 50.0, 10.0, 0, 0, Null
--, 50.0, 12.0, 0, 0, Null
--, 50.0, 14.0, 0, 0, Null
--, 50.0, 16.0, 0, 0, Null
--, 50.0, 18.0, 0, 0, Null
--, 50.0, 20.0, 0, 0, Null
--, 50.0, 22.0, 0, 0, Null
--, 50.0, 24.0, 0, 0, Null
--, 50.0, 26.0, 0, 0, Null
--, 50.0, 28.0, 0, 0, Null
--, 50.0, 30.0, 0, 0, Null
--, 50.0, 32.0, 0, 0, Null
--, 50.0, 34.0, 0, 0, Null
--, 50.0, 36.0, 0, 0, Null
--, 50.0, 38.0, 0, 0, Null
--, 50.0, 40.0, 0, 0, Null
--, 50.0, 42.0, 0, 0, Null
--, 50.0, 44.0, 0, 0, Null
--, 50.0, 46.0, 0, 0, Null
--, 50.0, 48.0, 0, 0, Null
--, 50.0, 50.0, 0, 0, Null
--, 50.0, 52.0, 0, 0, Null
--, 50.0, 54.0, 0, 0, Null
--, 50.0, 56.0, 0, 0, Null
--, 50.0, 58.0, 0, 0, Null
--, 50.0, 60.0, 0, 0, Null
--, 50.0, 62.0, 0, 0, Null
--, 50.0, 64.0, 0, 0, Null
--, 50.0, 66.0, 0, 0, Null
--, 50.0, 68.0, 0, 0, Null
--, 50.0, 70.0, 0, 0, Null
--, 50.0, 72.0, 0, 0, Null
--, 50.0, 74.0, 0, 0, Null
--, 50.0, 76.0, 0, 0, Null
--, 50.0, 78.0, 0, 0, Null
--, 50.0, 80.0, 0, 0, Null
--, 50.0, 82.0, 0, 0, Null
--, 50.0, 84.0, 0, 0, Null
--, 50.0, 86.0, 0, 0, Null
--, 50.0, 88.0, 0, 0, Null
--, 50.0, 90.0, 0, 0, Null
--, 50.0, 92.0, 0, 0, Null
--, 50.0, 94.0, 0, 0, Null
--, 50.0, 96.0, 0, 0, Null
--, 50.0, 98.0, 0, 0, Null
--, 50.0, 100.0, 0, 0, Null
--, 50.0, 102.0, 0, 0, Null
--, 50.0, 104.0, 0, 0, Null
--, 50.0, 106.0, 0, 0, Null
--, 50.0, 108.0, 0, 0, Null
--, 50.0, 110.0, 0, 0, Null
--, 50.0, 112.0, 0, 0, Null
--, 50.0, 114.0, 0, 0, Null
--, 50.0, 116.0, 0, 0, Null
--, 50.0, 118.0, 0, 0, Null
--, 50.0, 120.0, 0, 0, Null
--, 50.0, 122.0, 0, 0, Null
--, 50.0, 124.0, 0, 0, Null
--, 50.0, 126.0, 0, 0, Null
--, 50.0, 128.0, 0, 0, Null
--, 50.0, 130.0, 0, 0, Null
--, 50.0, 132.0, 0, 0, Null
--, 50.0, 134.0, 0, 0, Null
--, 50.0, 136.0, 0, 0, Null
--, 50.0, 138.0, 0, 0, Null
--, 50.0, 140.0, 0, 0, Null
4.24234, 50.0, 142.0, 0, 0, Null
3.61076, 50.0, 144.0, 0, 0, Null
3.3361, 50.0, 146.0, 0, 0, Null
3.3969, 50.0, 148.0, 0, 0, Null
3.48217, 50.0, 150.0, 0, 0, Null
3.41936, 50.0, 152.0, 0, 0, Null
3.24554, 50.0, 154.0, 0, 0, Null
3.16088, 50.0, 156.0, 0, 0, Null
3.18882, 50.0, 158.0, 0, 0, Null
3.32562, 50.0, 160.0, 0, 0, Null
3.54952, 50.0, 162.0, 0, 0, Null
3.79706, 50.0, 164.0, 0, 0, Null
3.99835, 50.0, 166.0, 0, 0, Null
4.16561, 50.0, 168.0, 0, 0, Null
4.3315, 50.0, 170.0, 0, 0, Null
4.48448, 50.0, 172.0, 0, 0, Null
4.59681, 50.0, 174.0, 0, 0, Null
4.72182, 50.0, 176.0, 0, 0, Null
4.83368, 50.0, 178.0, 0, 0, Null
4.94387, 50.0, 180.0, 0, 0, Null
5.07282, 50.0, 182.0, 0, 0, Null
5.21787, 50.0, 184.0, 0, 0, Null
5.3814, 50.0, 186.0, 0, 0, Null
5.5643, 50.0, 188.0, 0, 0, Null
5.76868, 50.0, 190.0, 0, 0, Null
5.95002, 50.0, 192.0, 0, 0, Null
6.08166, 50.0, 194.0, 0, 0, Null
6.14432, 50.0, 196.0, 0, 0, Null
6.16036, 50.0, 198.0, 0, 0, Null
6.19143, 50.0, 200.0, 0, 0, Null
6.26131, 50.0, 202.0, 0, 0, Null
6.37084, 50.0, 204.0, 0, 0, Null
6.49813, 50.0, 206.0, 0, 0, Null
6.62922, 50.0, 208.0, 0, 0, Null
6.77886, 50.0, 210.0, 0, 0, Null
6.96917, 50.0, 212.0, 0, 0, Null
7.18538, 50.0, 214.0, 0, 0, Null
7.40456, 50.0, 216.0, 0, 0, Null
7.63519, 50.0, 218.0, 0, 0, Null
7.88025, 50.0, 220.0, 0, 0, Null
8.13725, 50.0, 222.0, 0, 0, Null
8.45659, 50.0, 224.0, 0, 0, Null
8.89572, 50.0, 226.0, 0, 0, Null
9.44106, 50.0, 228.0, 0, 0, Null
10.0742, 50.0, 230.0, 0, 0, Null
10.7746, 50.0, 232.0, 0, 0, Null
11.5126, 50.0, 234.0, 0, 0, Null
12.0053, 50.0, 236.0, 0, 0, Null
--, 50.0, 238.0, 0, 0, Null
--, 50.0, 240.0, 0, 0, Null
--, 50.0, 242.0, 0, 0, Null
--, 50.0, 244.0, 0, 0, Null
--, 50.0, 246.0, 0, 0, Null
--, 50.0, 248.0, 0, 0, Null
--, 50.0, 250.0, 0, 0, Null
--, 50.0, 252.0, 0, 0, Null
--, 50.0, 254.0, 0, 0, Null
--, 50.0, 256.0, 0, 0, Null
--, 50.0, 258.0, 0, 0, Null
--, 50.0, 260.0, 0, 0, Null
--, 50.0, 262.0, 0, 0, Null
--, 50.0, 264.0, 0, 0, Null
--, 50.0, 266.0, 0, 0, Null
--, 50.0, 268.0, 0, 0, Null
--, 50.0, 270.0, 0, 0, Null
--, 50.0, 272.0, 0, 0, Null
--, 50.0, 274.0, 0, 0, Null
--, 50.0, 276.0, 0, 0, Null
--, 50.0, 278.0, 0, 0, Null
--, 50.0, 280.0, 0, 0, Null
--, 50.0, 282.0, 0, 0, Null
--, 50.0, 284.0, 0, 0, Null
--, 50.0, 286.0, 0, 0, Null
